14:28:03.495173,48
14:28:03.495815,48
14:28:03.497093,48
14:28:03.498269,48
14:28:03.499454,48
14:28:03.504830,48
14:28:03.504963,48
14:28:03.505089,48
14:28:03.505211,49
14:28:03.505334,48
14:28:03.505521,48
14:28:03.505654,48
14:28:03.505777,48
14:28:03.505900,48
14:28:03.506029,48
14:28:03.506152,48
14:28:03.506274,48
14:28:03.506396,48
14:28:03.506518,48
14:28:03.506640,48
14:28:03.507014,49
14:28:03.507159,48
14:28:03.507287,48
14:28:03.507412,48
14:28:03.507537,48
14:28:03.507662,48
14:28:03.507784,49
14:28:03.507908,49
14:28:03.508104,48
14:28:03.508236,49
14:28:03.508362,49
14:28:03.508470,49
14:28:03.508577,49
14:28:03.508684,49
14:28:03.508791,49
14:28:03.508898,48
14:28:03.509005,48
14:28:03.509405,48
14:28:03.510777,48
14:28:03.513279,49
14:28:03.514406,49
14:28:03.515653,48
14:28:03.516904,48
14:28:03.519471,48
14:28:03.520656,49
14:28:03.523361,48
14:28:03.526057,48
14:28:03.527109,49
14:28:03.528262,49
14:28:03.530944,48
14:28:03.533209,48
14:28:03.534486,49
14:28:03.537232,49
14:28:03.538158,49
14:28:03.540826,49
14:28:03.541884,49
14:28:03.544507,49
14:28:03.548391,48
14:28:03.549568,49
14:28:03.550861,49
14:28:03.553403,49
14:28:03.554611,48
14:28:03.555676,49
14:28:03.558222,49
14:28:03.559443,49
14:28:03.562391,49
14:28:03.564526,49
14:28:03.565771,49
14:28:03.568539,48
14:28:03.569415,48
14:28:03.572230,49
14:28:03.573328,49
14:28:03.575809,49
14:28:03.579764,48
14:28:03.580932,49
14:28:03.582192,49
14:28:03.584457,49
14:28:03.585939,49
14:28:03.586995,49
14:28:03.589832,49
14:28:03.591128,49
14:28:03.593432,49
14:28:03.596012,48
14:28:03.597147,49
14:28:03.599537,48
14:28:03.600814,49
14:28:03.603475,49
14:28:03.604511,49
14:28:03.607283,49
14:28:03.609579,49
14:28:03.611004,49
14:28:03.613622,48
14:28:03.614535,49
14:28:03.617025,48
14:28:03.618256,48
14:28:03.620802,49
14:28:03.621965,49
14:28:03.624662,49
14:28:03.627041,49
14:28:03.628254,48
14:28:03.632312,48
14:28:03.633325,48
14:28:03.634412,48
14:28:03.637372,49
14:28:03.638304,48
14:28:03.639423,49
14:28:03.644597,49
14:28:03.645951,48
14:28:03.647200,48
14:28:03.648424,48
14:28:03.649494,48
14:28:03.652252,49
14:28:03.653255,48
14:28:03.656157,48
14:28:03.658504,48
14:28:03.659431,49
14:28:03.662115,49
14:28:03.663628,48
14:28:03.666118,49
14:28:03.666943,48
14:28:03.669666,48
14:28:03.672236,48
14:28:03.673824,48
14:28:03.675850,48
14:28:03.676973,48
14:28:03.693425,49
14:28:03.694505,49
14:28:03.696084,49
14:28:03.698445,48
14:28:03.699728,48
14:28:03.699879,48
14:28:03.700068,48
14:28:03.700237,49
14:28:03.700460,48
14:28:03.700686,48
14:28:03.700850,48
14:28:03.702054,48
14:28:03.707353,48
14:28:03.708510,48
14:28:03.710948,48
14:28:03.714783,48
14:28:03.715008,48
14:28:03.715877,48
14:28:03.717047,48
14:28:03.718579,48
14:28:03.719451,48
14:28:03.720728,48
14:28:03.722229,49
14:28:03.725326,48
14:28:03.727003,48
14:28:03.728405,48
14:28:03.730965,48
14:28:03.732024,48
14:28:03.733368,48
14:28:03.736137,48
14:28:03.738327,48
14:28:03.739464,48
14:28:03.742108,48
14:28:03.743324,48
14:28:03.746227,48
14:28:03.747385,48
14:28:03.749738,48
14:28:03.752221,48
14:28:03.753352,48
14:28:03.803961,48
14:28:03.804646,48
14:28:03.807501,48
14:28:03.811646,48
14:28:03.811816,48
14:28:03.811945,48
14:28:03.812071,48
14:28:03.812195,48
14:28:03.812317,48
14:28:03.812441,49
14:28:03.812563,48
14:28:03.812716,48
14:28:03.812881,48
14:28:03.813012,48
14:28:03.813395,48
14:28:03.813624,48
14:28:03.813846,48
14:28:03.814076,48
14:28:03.814309,48
14:28:03.814473,48
14:28:03.814609,48
14:28:03.814789,48
14:28:03.814959,48
14:28:03.815085,49
14:28:03.815258,49
14:28:03.815485,48
14:28:03.815670,49
14:28:03.815796,48
14:28:03.818466,49
14:28:03.819543,48
14:28:03.820961,48
14:28:03.822101,48
14:28:03.822227,48
14:28:03.822364,49
14:28:03.824741,48
14:28:03.825822,48
14:28:03.830183,49
14:28:03.830907,49
14:28:03.832121,49
14:28:03.833423,48
14:28:03.836102,48
14:28:03.837064,48
14:28:03.838655,48
14:28:03.839441,48
14:28:03.840787,48
14:28:03.843419,49
14:28:03.844520,48
14:28:03.847255,49
14:28:03.849720,49
14:28:03.850814,48
14:28:03.853595,49
14:28:03.854567,49
14:28:03.857331,49
14:28:03.859492,49
14:28:03.860869,48
14:28:03.866127,49
14:28:03.866917,49
14:28:03.868296,48
14:28:03.871156,48
14:28:03.872088,48
14:28:03.875058,49
14:28:03.876155,49
14:28:03.877061,48
14:28:03.878389,49
14:28:03.881034,48
14:28:03.882235,48
14:28:03.884656,48
14:28:03.885787,48
14:28:03.888596,48
14:28:03.889437,49
14:28:03.892580,49
14:28:03.894745,48
14:28:03.895952,49
14:28:03.898419,48
14:28:03.899675,49
14:28:03.902395,49
14:28:03.903320,49
14:28:03.906137,49
14:28:03.908473,49
14:28:03.909556,48
14:28:03.912240,49
14:28:03.913531,49
14:28:03.915893,49
14:28:03.917099,48
14:28:03.919893,48
14:28:03.922395,49
14:28:03.923320,48
14:28:03.949983,48
14:28:03.951306,49
14:28:03.953749,48
14:28:03.953935,48
14:28:03.956649,48
14:28:03.956816,48
14:28:03.956945,48
14:28:03.957070,49
14:28:03.957194,49
14:28:03.957327,48
14:28:03.957501,49
14:28:03.957661,49
14:28:03.957795,49
14:28:03.957918,49
14:28:03.958046,49
14:28:03.958364,48
14:28:03.959624,49
14:28:03.962268,48
14:28:03.963337,48
14:28:03.964505,49
14:28:03.966114,49
14:28:03.968400,48
14:28:03.971099,49
14:28:03.972079,49
14:28:03.973307,49
14:28:03.976022,49
14:28:03.977050,49
14:28:03.978372,49
14:28:03.981169,48
14:28:03.982256,49
14:28:03.983409,49
14:28:03.986118,48
14:28:03.988299,48
14:28:03.989625,49
14:28:03.992229,48
14:28:03.993282,49
14:28:03.996258,49
14:28:03.997341,48
14:28:03.999937,49
14:28:04.002129,48
14:28:04.003271,48
14:28:04.007356,48
14:28:04.008319,48
14:28:04.010930,48
14:28:04.012401,48
14:28:04.013392,48
14:28:04.014744,49
14:28:04.020950,48
14:28:04.022093,48
14:28:04.023451,48
14:28:04.024626,49
14:28:04.025920,48
14:28:04.027057,48
14:28:04.029743,48
14:28:04.031074,48
14:28:04.034765,49
14:28:04.035782,49
14:28:04.037004,48
14:28:04.038608,48
14:28:04.041193,49
14:28:04.044165,48
14:28:04.044526,49
14:28:04.046003,48
14:28:04.048650,48
14:28:04.050836,48
14:28:04.052045,48
14:28:04.093494,48
14:28:04.094579,48
14:28:04.097555,48
14:28:04.098275,48
14:28:04.102016,49
14:28:04.102175,49
14:28:04.102314,49
14:28:04.102506,48
14:28:04.102707,48
14:28:04.102918,48
14:28:04.103201,48
14:28:04.103383,48
14:28:04.103531,48
14:28:04.103760,48
14:28:04.103960,48
14:28:04.104158,48
14:28:04.104420,49
14:28:04.104609,48
14:28:04.104824,49
14:28:04.105016,48
14:28:04.105218,48
14:28:04.105407,48
14:28:04.105661,48
14:28:04.105864,49
14:28:04.106071,48
14:28:04.106285,49
14:28:04.107025,49
14:28:04.108283,48
14:28:04.110848,48
14:28:04.112058,48
14:28:04.113321,48
14:28:04.114701,48
14:28:04.117159,48
14:28:04.119867,48
14:28:04.120830,48
14:28:04.122138,49
14:28:04.124869,48
14:28:04.127102,48
14:28:04.128334,49
14:28:04.132179,48
14:28:04.133495,48
14:28:04.134550,48
14:28:04.137340,48
14:28:04.138300,48
14:28:04.139599,48
14:28:04.142262,49
14:28:04.144647,49
14:28:04.145864,48
14:28:04.148779,49
14:28:04.149604,48
14:28:04.152199,48
14:28:04.153293,48
14:28:04.156114,48
14:28:04.158747,49
14:28:04.159721,48
14:28:04.162168,49
14:28:04.163412,49
14:28:04.165993,48
14:28:04.167288,48
14:28:04.169837,48
14:28:04.172225,48
14:28:04.173326,48
14:28:04.175871,48
14:28:04.177057,48
14:28:04.179684,49
14:28:04.181030,48
14:28:04.183394,48
14:28:04.184620,48
14:28:04.187071,48
14:28:04.189695,49
14:28:04.190802,48
14:28:04.193883,48
14:28:04.194507,49
14:28:04.197370,48
14:28:04.199766,48
14:28:04.201314,48
14:28:04.202063,48
14:28:04.207375,49
14:28:04.208431,49
14:28:04.209589,49
14:28:04.210795,49
14:28:04.213464,49
14:28:04.214865,49
14:28:04.215974,48
14:28:04.218363,48
14:28:04.221025,48
14:28:04.223596,48
14:28:04.224593,48
14:28:04.225732,48
14:28:04.228401,49
14:28:04.231013,48
14:28:04.232200,48
14:28:04.233385,48
14:28:04.235865,48
14:28:04.238617,48
14:28:04.239588,48
14:28:04.242339,49
14:28:04.243537,48
14:28:04.245939,49
14:28:04.247134,49
14:28:04.249764,49
14:28:04.252135,49
14:28:04.253443,49
14:28:04.255903,49
14:28:04.258712,49
14:28:04.260432,49
14:28:04.260945,49
14:28:04.263708,49
14:28:04.265958,49
14:28:04.267162,49
14:28:04.268418,48
14:28:04.271136,48
14:28:04.273311,48
14:28:04.274618,48
14:28:04.277140,49
14:28:04.279670,49
14:28:04.280985,48
14:28:04.282280,48
14:28:04.284893,48
14:28:04.287368,49
14:28:04.288270,48
14:28:04.291137,48
14:28:04.292135,49
14:28:04.294597,48
14:28:04.297222,48
14:28:04.298424,49
14:28:04.299869,48
14:28:04.302230,48
14:28:04.304805,48
14:28:04.305795,48
14:28:04.308590,48
14:28:04.309557,48
14:28:04.312153,48
14:28:04.313387,49
14:28:04.317276,48
14:28:04.318293,48
14:28:04.319527,48
14:28:04.322355,48
14:28:04.323279,48
14:28:04.326227,49
14:28:04.328371,48
14:28:04.329752,48
14:28:04.332443,48
14:28:04.333361,48
14:28:04.335912,48
14:28:04.337096,48
14:28:04.339828,48
14:28:04.340842,49
14:28:04.343480,49
14:28:04.345903,48
14:28:04.347129,49
14:28:04.351156,49
14:28:04.352061,48
14:28:04.353257,48
14:28:04.408939,48
14:28:04.409725,48
14:28:04.410831,49
14:28:04.412105,48
14:28:04.416899,48
14:28:04.417168,49
14:28:04.417367,48
14:28:04.417501,48
14:28:04.417669,49
14:28:04.417853,48
14:28:04.417980,48
14:28:04.418153,49
14:28:04.418379,48
14:28:04.418594,49
14:28:04.418722,48
14:28:04.418892,49
14:28:04.419017,49
14:28:04.419140,48
14:28:04.419302,49
14:28:04.419465,49
14:28:04.419680,48
14:28:04.419808,49
14:28:04.419931,49
14:28:04.420263,48
14:28:04.420429,48
14:28:04.420546,48
14:28:04.420774,49
14:28:04.421025,48
14:28:04.421139,48
14:28:04.421268,48
14:28:04.422256,48
14:28:04.423311,48
14:28:04.424523,49
14:28:04.426167,49
14:28:04.427160,48
14:28:04.427288,48
14:28:04.427555,49
14:28:04.428229,48
14:28:04.429601,48
14:28:04.432313,48
14:28:04.433730,49
14:28:04.442408,49
14:28:04.443481,48
14:28:04.444540,48
14:28:04.445825,48
14:28:04.447119,48
14:28:04.448477,48
14:28:04.449703,48
14:28:04.453564,49
14:28:04.454512,48
14:28:04.455833,48
14:28:04.457321,48
14:28:04.458341,48
14:28:04.459535,49
14:28:04.462116,49
14:28:04.468665,48
14:28:04.469501,48
14:28:04.470786,49
14:28:04.472028,49
14:28:04.477221,48
14:28:04.479655,48
14:28:04.480837,48
14:28:04.480962,48
14:28:04.481075,48
14:28:04.483565,48
14:28:04.484642,48
14:28:04.487105,48
14:28:04.488410,48
14:28:04.489558,49
14:28:04.491108,48
14:28:04.492038,48
14:28:04.493272,48
14:28:04.495885,48
14:28:04.498604,48
14:28:04.499779,48
14:28:04.500921,48
14:28:04.503349,48
14:28:04.505949,48
14:28:04.507009,48
14:28:04.510018,48
14:28:04.510845,48
14:28:04.514740,48
14:28:04.516407,49
14:28:04.517109,49
14:28:04.519646,49
14:28:04.520879,49
14:28:04.526188,49
14:28:04.527079,48
14:28:04.529653,48
14:28:04.530849,48
14:28:04.532407,48
14:28:04.533436,48
14:28:04.535893,48
14:28:04.537018,48
14:28:04.538294,48
14:28:04.541142,49
14:28:04.542083,48
14:28:04.544910,48
14:28:04.547181,48
14:28:04.548426,49
14:28:04.549733,48
14:28:04.593728,48
14:28:04.594593,49
14:28:04.595869,48
14:28:04.597140,48
14:28:04.598308,48
14:28:04.602049,48
14:28:04.602208,49
14:28:04.602349,48
14:28:04.602541,49
14:28:04.602743,48
14:28:04.602938,48
14:28:04.603332,49
14:28:04.603486,48
14:28:04.603679,48
14:28:04.603883,48
14:28:04.604088,48
14:28:04.604266,48
14:28:04.604490,48
14:28:04.604703,48
14:28:04.604910,49
14:28:04.605103,48
14:28:04.605279,48
14:28:04.605468,48
14:28:04.605730,48
14:28:04.605937,49
14:28:04.606148,48
14:28:04.606339,48
14:28:04.607009,48
14:28:04.608280,48
14:28:04.611189,49
14:28:04.612039,49
